Unnamed: 0,id,date,saving_ratio,debt_saving_ratio,default_flag,max_dpd_6_months,max_dpd_12_months,max_dpd_24_months,problematic_cheque_count,duration_in_month,credit_amount,installment_as_income_perc,present_res_since,average_credit_duration,credits_this_bank,people_under_maintenance,sector_risk,EBITDA,ROE,ROA,Revenue_Growth_Rate,Int_coverage_ratio,Net_Profit_Margin,year,month,year_month,EBITDA_capped_0.99,Int_coverage_ratio_capped_0.99,Net_Profit_Margin_capped_0.99,ROA_capped_0.99,ROE_capped_0.99,Revenue_Growth_Rate_capped_0.99,average_credit_duration_capped_0.99,credit_amount_capped_0.99,credits_this_bank_capped_0.99,debt_saving_ratio_capped_0.99,default_flag_capped_0.99,duration_in_month_capped_0.99,id_capped_0.99,installment_as_income_perc_capped_0.99,max_dpd_12_months_capped_0.99,max_dpd_24_months_capped_0.99,max_dpd_6_months_capped_0.99,people_under_maintenance_capped_0.99,present_res_since_capped_0.99,problematic_cheque_count_capped_0.99,saving_ratio_capped_0.99,boxcox_id,boxcox_saving_ratio,boxcox_duration_in_month,boxcox_credit_amount,boxcox_installment_as_income_perc,boxcox_present_res_since,boxcox_average_credit_duration,boxcox_credits_this_bank,boxcox_people_under_maintenance,boxcox_EBITDA,boxcox_year,boxcox_month,boxcox_EBITDA_capped_0.99,boxcox_average_credit_duration_capped_0.99,boxcox_credit_amount_capped_0.99,boxcox_credits_this_bank_capped_0.99,boxcox_duration_in_month_capped_0.99,boxcox_id_capped_0.99,boxcox_installment_as_income_perc_capped_0.99,boxcox_people_under_maintenance_capped_0.99,boxcox_present_res_since_capped_0.99,boxcox_saving_ratio_capped_0.99,yj_Unnamed: 0,yj_id,yj_saving_ratio,yj_debt_saving_ratio,yj_default_flag,yj_max_dpd_6_months,yj_max_dpd_12_months,yj_max_dpd_24_months,yj_problematic_cheque_count,yj_duration_in_month,yj_credit_amount,yj_installment_as_income_perc,yj_present_res_since,yj_average_credit_duration,yj_credits_this_bank,yj_people_under_maintenance,yj_sector_risk,yj_EBITDA,yj_ROE,yj_ROA,yj_Revenue_Growth_Rate,yj_Int_coverage_ratio,yj_Net_Profit_Margin,yj_year,yj_month,yj_EBITDA_capped_0.99,yj_Int_coverage_ratio_capped_0.99,yj_Net_Profit_Margin_capped_0.99,yj_ROA_capped_0.99,yj_ROE_capped_0.99,yj_Revenue_Growth_Rate_capped_0.99,yj_average_credit_duration_capped_0.99,yj_credit_amount_capped_0.99,yj_credits_this_bank_capped_0.99,yj_debt_saving_ratio_capped_0.99,yj_default_flag_capped_0.99,yj_duration_in_month_capped_0.99,yj_id_capped_0.99,yj_installment_as_income_perc_capped_0.99,yj_max_dpd_12_months_capped_0.99,yj_max_dpd_24_months_capped_0.99,yj_max_dpd_6_months_capped_0.99,yj_people_under_maintenance_capped_0.99,yj_present_res_since_capped_0.99,yj_problematic_cheque_count_capped_0.99,yj_saving_ratio_capped_0.99,yj_sector_risk_capped_0.99,business_type_partnership,business_type_sole_proprietorship,credit_history_critical account/ other credits existing (not at this bank),credit_history_delay in paying off in the past,credit_history_existing credits paid back duly till now,credit_history_no credits taken/ all credits paid back duly,customer_profile_large_enterprises,customer_profile_small_businesses,customer_segment_medium_sme,customer_segment_micro_sme,customer_segment_small_sme,foreign_stakeholders_yes,other_debtors_guarantor,other_debtors_none,purpose_car (new),purpose_car (used),purpose_domestic appliances,purpose_education,purpose_furniture/equipment,purpose_lease_investment,purpose_other business spend,purpose_rent_payment,purpose_repairs,purpose_retraining,revenue_range_10m+,revenue_range_1m-5m,revenue_range_5m-10m,savings_... < 100 DM,savings_100 <= ... < 500 DM,savings_500 <= ... < 1000 DM ,savings_unknown/ no savings account,sector_Oil and gas,sector_Real Estate,sector_Telecommunications,sme_history_begin_... < 1 year ,sme_history_begin_1 <= ... < 4 years,sme_history_begin_4 <= ... < 7 years,sme_history_begin_new company,business_type_mean_encoded,credit_history_mean_encoded,customer_profile_mean_encoded,customer_segment_mean_encoded,foreign_stakeholders_mean_encoded,other_debtors_mean_encoded,purpose_mean_encoded,revenue_range_mean_encoded,savings_mean_encoded,sector_mean_encoded,sector_risk_capped_0.99_mean_encoded,sme_history_begin_mean_encoded,business_type_woe_encoded,credit_history_woe_encoded,customer_profile_woe_encoded,customer_segment_woe_encoded,foreign_stakeholders_woe_encoded,other_debtors_woe_encoded,purpose_woe_encoded,revenue_range_woe_encoded,savings_woe_encoded,sector_woe_encoded,sector_risk_capped_0.99_woe_encoded,sme_history_begin_woe_encoded
423,424,2022-12-26,0.36,0.34,0,0,0,0.0,0,21,1591,4,3,34,2,10,5,169,43,90,18,-95,21.0,2022,12,2022-12,169.0,-95.0,21.0,90.0,43.0,18.0,34.0,1591.0,2.0,0.34,0.0,21.0,424.0,4.0,0.0,0.0,0.0,10.0,3.0,0.0,0.36,101.61363138510086,-0.8387494287804063,3.5191297109899415,5.876846319811516,4.487197508351766,2.0936699451054537,1.3696567344599562,0.34704287218427815,0.1086126300138209,52.78498417698413,0.018370739216776184,7.262940919928803,53.20478894962136,1.4116035011354995,6.001356674336648,0.3456609758094704,3.538939755842621,101.79736091975641,4.487197508351766,0.1086126300138209,2.0936699451054537,-0.8379945966557385,-0.1553542488945952,-0.1568026174239741,0.22634209881554462,0.22693150815079577,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-1.3633832756856132,0.26472446434641983,-0.5200689445751169,0.9591655023579431,0.10184395669894088,0.10509659229166975,1.275451926336348,-0.4282850494763857,0.3306321302982021,-1.0914980446309026,-0.26750002561250685,0.6610668047092644,-1.0703058423517713,-1.595134177114803,-0.9823404052656907,0.4830985545931286,1.5295434337846712,-1.0922904867336551,-1.5950995684605156,-0.9823404052656907,0.6620886356193805,-0.2678840678423625,-1.0706056523291871,0.10305478563237133,-0.5219266963938356,1.2779242131305126,0.22670424828289068,-0.6546536707079771,0.2643465988728499,-0.15684757438586114,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,0.10184395669894088,-1.3633832756856132,0.22610217312142533,0.3306321302982021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2608695652173913,0.3181818181818182,0.2751842751842752,0.116751269035533,0.3073727933541018,0.29988974641675853,0.32044198895027626,0.34285714285714286,0.3300970873786408,0.2127659574468085,,0.22413793103448276,-0.19448128020073333,0.09992835246410423,-0.12220922855073653,-1.1614179338414272,0.0329503519169953,-0.0022203815042209428,0.10076226495162416,0.2027271916083122,0.150359206090996,-0.45279152063586614,-0.001891235634772842,-0.38026904497117414
424,425,2020-05-11,0.16,0.14,1,0,0,0.0,0,12,2762,1,2,25,1,10,7,229,143,134,48,-48,98.0,2020,5,2020-05,229.0,-48.0,98.0,134.0,143.0,48.0,25.0,2762.0,1.0,0.14,1.0,12.0,425.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.16,101.78593879833561,-1.2991347762836576,2.7954025445165316,6.214937373385219,0.0,1.0276210631616207,1.3362346655274282,0.0,0.1086126300138209,65.87357433155968,0.018370739216776184,3.1248618823383896,66.43605008638515,1.3750831102296783,6.355716440317772,0.0,2.8081313715548806,101.97006747453732,0.0,0.1086126300138209,1.0276210631616207,-1.2971580746315596,-0.15194202252218594,-0.1533877131401146,-0.9074257903427507,-0.9064836159196237,1.5275252316519468,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-1.3633832756856132,-0.6945298698767081,0.19839343151353103,-1.59489190473566,-0.7945886692738641,-1.0541786587427466,-0.7597397932856651,-0.4282850494763857,0.9936447461984899,-0.7973248967295122,1.9802189824266567,1.6554980653410645,0.0344552123739526,-0.7839861386905227,1.3350267922800803,-1.325543020342516,-0.3709185052228251,-0.7981799725855341,-0.784057051986923,1.3350267922800803,1.659173529729004,1.985887190229544,0.03448207687188507,-1.055069232776836,0.19748085822490477,-0.7599546219011147,-0.9067695615831562,1.5275252316519468,-0.6952927610925068,-0.15343171899389355,-1.59489190473566,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,-0.7945886692738641,-1.3633832756856132,-0.9077262255935454,0.9936447461984899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.31886792452830187,0.41007194244604317,0.3903345724907063,0.3073727933541018,0.29988974641675853,0.32044198895027626,0.29411764705882354,0.17486338797814208,0.30603448275862066,,0.25296442687747034,-0.19448128020073333,0.08766061187543207,0.4851087894007629,0.4010000068624281,0.0329503519169953,-0.0022203815042209428,0.10076226495162416,-0.02890357619663329,-0.6838665727288545,0.03257617043461267,-0.001891235634772842,-0.22913041561390768
425,426,2020-05-16,0.23,0.21,0,0,0,0.0,0,18,2779,1,3,21,1,10,0,627,31,99,45,-26,84.0,2020,5,2020-05,627.0,-26.0,84.0,99.0,31.0,45.0,21.0,2779.0,1.0,0.21,0.0,18.0,426.0,1.0,0.0,0.0,0.0,10.0,3.0,0.0,0.23,101.95812842862094,-1.111410020500882,3.3160010556318276,6.218631678903288,0.0,2.0936699451054537,1.3140507973800168,0.0,0.1086126300138209,136.4312863131494,0.018370739216776184,3.1248618823383896,137.86675890453523,1.3509938052985724,6.359595192579808,0.0,3.333678892075898,102.14265612881323,0.0,0.1086126300138209,2.0936699451054537,-1.1100170485583403,-0.14853212862100626,-0.14997511852890413,-0.4588616677612384,-0.4579381090346852,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-1.3633832756856132,-0.004641012194764549,0.20624381280337747,-1.59489190473566,0.10184395669894088,-1.8201611318534445,-0.7597397932856651,-0.4282850494763857,-1.803711156730683,0.7911617168612967,-0.5872468243727461,0.873091666081778,-0.06494260547934325,-0.40578899037619304,0.9308541611241424,-1.325543020342516,-0.3709185052228251,0.792317724458094,-0.4058902525007697,0.9308541611241424,0.8746065379598126,-0.5881703511252224,-0.06497252253492203,-1.8155787697336174,0.2053551249925823,-0.7599546219011147,-0.4583824388588946,-0.6546536707079771,-0.005317112929014533,-0.15001817078868504,-1.59489190473566,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,0.10184395669894088,-1.3633832756856132,-0.4593295653010952,-1.803711156730683,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39106145251396646,0.31886792452830187,0.2751842751842752,0.3903345724907063,0.3073727933541018,0.29988974641675853,0.1650485436893204,0.29411764705882354,0.3598673300165838,0.3072289156626506,,0.30678466076696165,0.4057058978998408,0.08766061187543207,-0.12220922855073653,0.4010000068624281,0.0329503519169953,-0.0022203815042209428,-0.7320299741074776,-0.02890357619663329,0.2695767564102486,0.0358176643587837,-0.001891235634772842,0.033634931782854864
426,427,2020-06-23,0.12,0.1,0,0,0,0.0,3,28,2743,4,2,29,2,10,2,495,29,100,38,-65,29.0,2020,6,2020-06,495.0,-65.0,29.0,100.0,29.0,38.0,29.0,2743.0,2.0,0.1,0.0,28.0,427.0,4.0,0.0,0.0,0.0,10.0,2.0,3.0,0.12,102.13020063267199,-1.4297593875231032,3.906091534509095,6.210779704353594,4.487197508351766,1.0276210631616207,1.3532123645712562,0.34704287218427815,0.1086126300138209,115.07720718075599,0.018370739216776184,3.7781108497575437,116.2338829064244,1.393597787806078,6.3513513649657,0.3456609758094704,3.9302681692781283,102.31512723954972,4.487197508351766,0.1086126300138209,1.0276210631616207,-1.4272960207222816,-0.14512456012697703,-0.14656482662459683,-1.195030859282412,-1.194188278402062,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,1.2325080515387627,0.776667883451136,0.18955839447293663,0.9591655023579431,-0.7945886692738641,-0.465853667817606,1.275451926336348,-0.4282850494763857,-0.8148682715999523,0.31008510363914266,-0.6427063686617662,0.8963387552008452,-0.3042633299824251,-1.0769899779848717,-0.7258688830318335,-1.325543020342516,-0.07625321012316985,0.3103018456751943,-1.0770277212130746,-0.7258688830318335,0.897910271246623,-0.6437102976548851,-0.30441083749296005,-0.4684891297167217,0.1886192948862596,1.2779242131305126,-1.1942585193964823,-0.6546536707079771,0.7772620423504181,-0.14660692281409296,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,-0.7945886692738641,1.2325080515387627,-1.1951038547794035,-0.8148682715999523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.17064846416382254,0.2751842751842752,0.116751269035533,0.3073727933541018,0.29988974641675853,0.22142857142857142,0.29411764705882354,0.3598673300165838,0.3072289156626506,,0.25296442687747034,-0.19448128020073333,-0.7218362059179347,-0.12220922855073653,-1.1614179338414272,0.0329503519169953,-0.0022203815042209428,-0.4024306167740267,-0.02890357619663329,0.2695767564102486,0.0358176643587837,-0.001891235634772842,-0.22913041561390768
427,428,2023-05-29,0.34,0.32,0,0,0,0.0,3,18,1149,4,3,46,2,10,4,429,34,15,98,-74,18.0,2023,5,2023-05,429.0,-74.0,18.0,15.0,34.0,98.0,46.0,1149.0,2.0,0.32,0.0,18.0,428.0,4.0,0.0,0.0,0.0,10.0,3.0,3.0,0.34,102.30215576529103,-0.876312311047023,3.3160010556318276,5.6716811499847894,4.487197508351766,2.0936699451054537,1.3965350760131203,0.34704287218427815,0.1086126300138209,103.79245659880601,0.018370739216776184,3.1248618823383896,104.80629590523598,1.441210359267516,5.786896595279454,0.3456609758094704,3.333678892075898,102.48748116179844,4.487197508351766,0.1086126300138209,2.0936699451054537,-0.8754829524646484,-0.14171931001390398,-0.14315683049867428,0.13151353972430435,0.13216485578641599,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,1.2325080515387627,-0.004641012194764549,-0.9560444512231517,0.9591655023579431,0.10184395669894088,1.0388822536220024,1.275451926336348,-0.4282850494763857,-0.025935623167970344,0.05594989140006261,-0.5053388883169261,-1.4590851825301665,1.5086449415121672,-1.2323060577184095,-1.0803995395409653,1.3851031161142715,-0.3709185052228251,0.05577229931957576,-1.2323237258298299,-1.0803995395409653,-1.4596375101571264,-0.5061360717148334,1.5099451628851135,1.0434043396751551,-0.9573037152900211,1.2779242131305126,0.13187205409726002,-0.6546536707079771,-0.005317112929014533,-0.14319796815114505,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,0.10184395669894088,1.2325080515387627,0.13120460125040198,-0.025935623167970344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2608695652173913,0.17064846416382254,0.2751842751842752,0.116751269035533,0.3073727933541018,0.29988974641675853,0.22142857142857142,0.29411764705882354,0.125,0.2127659574468085,,0.30678466076696165,-0.19448128020073333,-0.7218362059179347,-0.12220922855073653,-1.1614179338414272,0.0329503519169953,-0.0022203815042209428,-0.4024306167740267,-0.02890357619663329,-0.9717835799873076,-0.45279152063586614,-0.001891235634772842,0.033634931782854864
428,429,2022-11-14,0.19,0.17,0,0,0,0.0,1,9,1313,1,4,20,1,10,3,568,34,91,71,59,27.0,2022,11,2022-11,568.0,59.0,27.0,91.0,34.0,71.0,20.0,1313.0,1.0,0.17,0.0,9.0,429.0,1.0,0.0,0.0,0.0,10.0,4.0,1.0,0.19,102.47399417938225,-1.2136284501812626,2.4377550166476905,5.756303275532272,0.0,3.185466676022057,1.3073730861418007,0.0,0.1086126300138209,127.06495624175564,0.018370739216776184,6.719887660274809,128.37685787354252,1.3437635069468554,5.875300537403911,0.0,2.4475247478391395,102.6597182487118,0.0,0.1086126300138209,3.185466676022057,-1.2119335784010892,-0.13831637129318014,-0.1397511232595619,-0.7072300613745931,-0.7062720361567256,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-0.32639860846374874,-1.165336504951682,-0.7762265516193184,-1.59489190473566,1.0629208696181067,-2.049964616166192,-0.7597397932856651,-0.4282850494763857,-0.4051560003724358,0.5801256557669758,-0.5053388883169261,0.6848840760150661,0.7482786412664697,1.0109156855918677,-0.78938877154189,0.4830985545931286,1.2765800287649922,0.5808405083298555,1.0112542821425694,-0.78938877154189,0.6859591228991428,-0.5061360717148334,0.7488310148519778,-2.043092217840623,-0.7778380743863419,-0.7599546219011147,-0.7066562783954646,-0.6546536707079771,-1.1655941437460877,-0.1397912999177543,-1.59489190473566,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,1.0629208696181067,-0.32639860846374874,-0.7076342968939388,-0.4051560003724358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.31886792452830187,0.2751842751842752,0.116751269035533,0.3073727933541018,0.29988974641675853,0.32044198895027626,0.29411764705882354,0.3598673300165838,0.3072289156626506,,0.25296442687747034,-0.19448128020073333,0.08766061187543207,-0.12220922855073653,-1.1614179338414272,0.0329503519169953,-0.0022203815042209428,0.10076226495162416,-0.02890357619663329,0.2695767564102486,0.0358176643587837,-0.001891235634772842,-0.22913041561390768
429,430,2020-02-01,0.21,0.19,1,0,0,0.0,3,18,1190,2,4,55,3,20,6,389,116,103,46,86,74.0,2020,2,2020-02,389.0,86.0,74.0,103.0,116.0,46.0,55.0,1190.0,3.0,0.19,1.0,18.0,430.0,2.0,0.0,0.0,0.0,20.0,4.0,3.0,0.21,102.64571622596584,-1.1610558852105866,3.3160010556318276,5.693988532806382,1.197984254049485,3.185466676022057,1.4100824057907764,0.400870485798507,0.108612630081136,96.7102086778365,0.018370739216776184,0.9090487487446971,97.63618580960879,1.456228965476972,5.810193877845046,0.39877380564895787,3.333678892075898,102.83183885155744,1.197984254049485,0.108612630081136,3.185466676022057,-1.1595208819289171,-0.1349157370135043,-0.1363476980523462,-0.5805207115575898,-0.5795732319507143,1.5275252316519468,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,1.2325080515387627,-0.004641012194764549,-0.9086430631574138,-0.9630828631544054,1.0629208696181067,1.5088352081854761,1.6347123512775217,2.3348734432432283,0.6694016209907443,-0.1035049072445639,1.4188793246844467,0.9657267034504825,-0.03161447666845633,1.4531240272155037,0.6388110018110582,-1.325543020342516,-1.3390752693232901,-0.10388959869759405,1.4536988449823225,0.6388110018110582,0.9674702320958509,1.4227666635959995,-0.03162585209340786,1.5197158935923574,-0.9100094519767284,1.632426843851548,-0.57999686497836,1.5275252316519468,-0.005317112929014533,-0.13638691126843963,-0.9630828631544054,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,2.3348734432432283,1.0629208696181067,1.2325080515387627,-0.5809666252743088,0.6694016209907443,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4074074074074074,0.17064846416382254,0.2751842751842752,0.4927007299270073,0.3073727933541018,0.29988974641675853,0.36363636363636365,0.3181818181818182,0.3598673300165838,0.43506493506493504,,0.3709677419354839,0.4757816065256243,-0.7218362059179347,-0.12220922855073653,0.8145188497776892,0.0329503519169953,-0.0022203815042209428,0.33268076288495074,0.1503592060909962,0.2695767564102486,0.5856772773488418,-0.001891235634772842,0.33268076288495074
430,431,2023-09-29,0.49,0.47,0,0,0,0.0,1,5,3448,1,4,74,1,10,4,249,31,28,9,99,-7.0,2023,9,2023-09,249.0,99.0,-7.0,28.0,31.0,9.0,67.00999999999999,3448.0,1.0,0.47,0.0,5.0,431.0,1.0,0.0,0.0,0.0,10.0,4.0,1.0,0.49,102.81732225419306,-0.6206556261839132,1.7360928588352142,6.347580454716506,0.0,3.185466676022057,1.4293386039910205,0.0,0.1086126300138209,70.00691964846312,0.018370739216776184,5.5946802971871294,70.6160676975386,1.4709696753918147,6.495074169487342,0.0,1.7411408719642347,103.00384331973297,0.0,0.1086126300138209,3.185466676022057,-0.6202570072699972,-0.13151740026059064,-0.13294654805849418,0.7675040230611868,0.7677010477522472,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-0.32639860846374874,-2.0677867723078194,0.4802529467879576,-1.59489190473566,1.0629208696181067,2.1745400823191705,-0.7597397932856651,-0.4282850494763857,-0.025935623167970344,-0.7043782463436662,-0.5872468243727461,-1.0121899525018345,-1.487964127097328,1.665719462871962,-2.045372804455275,1.3851031161142715,0.7551881412709802,-0.7052166413395743,1.6664119007263234,-2.045372804455275,-1.0131140586725942,-0.5881703511252224,-1.488143784728232,1.986027779187344,0.48038498838411064,-0.7599546219011147,0.7680872583259963,-0.6546536707079771,-2.0657776004282296,-0.13298479539404334,-1.59489190473566,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,1.0629208696181067,-0.32639860846374874,0.7679108939257044,-0.025935623167970344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2608695652173913,0.31886792452830187,0.2751842751842752,0.116751269035533,0.3073727933541018,0.29988974641675853,0.34782608695652173,0.2864583333333333,0.3598673300165838,0.2127659574468085,,0.22413793103448276,-0.19448128020073333,0.08766061187543207,-0.12220922855073653,-1.1614179338414272,0.0329503519169953,-0.0022203815042209428,0.2291400839441104,-0.0583956077711139,0.2695767564102486,-0.45279152063586614,-0.001891235634772842,-0.38026904497117414
431,432,2023-02-22,0.51,0.49,1,0,0,0.0,0,24,11328,2,3,29,2,10,7,182,58,111,24,57,90.0,2023,2,2023-02,182.0,57.0,90.0,111.0,58.0,24.0,29.0,11328.0,2.0,0.49,1.0,24.0,432.0,2.0,0.0,0.0,0.0,10.0,3.0,0.0,0.51,102.98881261135996,-0.5903341463038427,3.6974563942208523,7.027548884860112,1.197984254049485,2.0936699451054537,1.3532123645712562,0.34704287218427815,0.1086126300138209,55.72141778947948,0.018370739216776184,0.9090487487446971,56.17250049841974,1.393597787806078,7.212538550684773,0.3456609758094704,3.719229502340205,103.17573200077969,1.197984254049485,0.1086126300138209,2.0936699451054537,-0.5899752580951952,-0.12812135415688816,-0.12954766649557778,0.8406763131563033,0.8408203193578198,1.5275252316519468,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-1.3633832756856132,0.5009097672104156,1.9248131440112384,-0.9630828631544054,0.10184395669894088,-0.465853667817606,1.275451926336348,-0.4282850494763857,0.9936447461984899,-1.0255227117548582,0.10847603441483418,1.1482915959817797,-0.823630895822518,0.9781165769348137,1.1046970050807785,1.3851031161142715,-1.3390752693232901,-1.0263456550592487,0.978438197842542,1.1046970050807785,1.1505081643832693,0.1088638913755851,-0.8239251397292487,-0.4684891297167217,1.9365393112049214,1.2779242131305126,0.8413226219515568,1.5275252316519468,0.5009145853674674,-0.12958494552145794,-0.9630828631544054,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,0.10184395669894088,-1.3633832756856132,0.8412056692746142,0.9936447461984899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2608695652173913,0.31886792452830187,0.41007194244604317,0.3903345724907063,0.3073727933541018,0.43902439024390244,0.4166666666666667,0.34285714285714286,0.3598673300165838,0.3072289156626506,,0.30678466076696165,-0.19448128020073333,0.08766061187543207,0.4851087894007629,0.4010000068624281,0.0329503519169953,0.6098915354694363,0.5558243141991606,0.2027271916083122,0.2695767564102486,0.0358176643587837,-0.001891235634772842,0.033634931782854864
432,433,2022-03-23,0.19,0.17,0,0,0,0.0,2,6,1872,4,4,36,3,10,4,435,69,29,60,53,58.0,2022,3,2022-03,435.0,53.0,58.0,29.0,69.0,60.0,36.0,1872.0,3.0,0.17,0.0,6.0,433.0,4.0,0.0,0.0,0.0,10.0,4.0,2.0,0.19,103.16018764292178,-1.2136284501812626,1.9496486731861182,5.977781103133251,4.487197508351766,3.185466676022057,1.3751576123328428,0.400870485798507,0.1086126300138209,104.83803949583415,0.018370739216776184,1.7059834130683318,105.86497036792831,1.4176440265526937,6.1070229090205075,0.39877380564895787,1.9559786007656212,103.34750524039723,4.487197508351766,0.1086126300138209,3.185466676022057,-1.2119335784010892,-0.12472759186130093,-0.12615104661700025,-0.7072300613745931,-0.7062720361567256,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,0.5077295341976652,-1.7974187032186204,-0.30557534021517985,0.9591655023579431,1.0629208696181067,0.2962184583069574,1.6347123512775217,-0.4282850494763857,-0.025935623167970344,0.0794935649456432,0.37186801715023277,-0.9802845253247363,0.4163610032316082,0.9124973436475847,0.16456404975148387,0.4830985545931286,-0.9984447505908901,0.07934926985198658,0.9127852691509012,0.16456404975148387,-0.9812151077925604,0.3728688310323034,0.41664495230608,0.2949241935910135,-0.30740557178197786,1.632426843851548,-0.7066562783954646,-0.6546536707079771,-1.7962690545742306,-0.1261873549133498,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,1.0629208696181067,0.5077295341976652,-0.7076342968939388,-0.025935623167970344,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4074074074074074,0.17064846416382254,0.2751842751842752,0.4927007299270073,0.3073727933541018,0.29988974641675853,0.32044198895027626,0.34285714285714286,0.3598673300165838,0.43506493506493504,,0.3709677419354839,0.4757816065256243,-0.7218362059179347,-0.12220922855073653,0.8145188497776892,0.0329503519169953,-0.0022203815042209428,0.10076226495162416,0.2027271916083122,0.2695767564102486,0.5856772773488418,-0.001891235634772842,0.33268076288495074
